92	西瓜,苹果,牛奶,西红柿
93	梨,苹果,土豆,西红柿
94	冰激凌
95	土豆,香蕉,梨,西瓜,牛奶
96	土豆,西红柿
97	苹果,土豆,牛奶,冰激凌
98	牛奶,冰激凌,土豆,梨
99	西瓜,梨,土豆,冰激凌
100	土豆,苹果,西瓜,牛奶,西红柿
101	苹果,香蕉,牛奶,梨
102	土豆,苹果,冰激凌,西瓜,西红柿
103	土豆,苹果,冰激凌,西瓜,牛奶,西红柿
104	土豆,冰激凌,梨,西瓜,西红柿
105	西瓜,西红柿
106	西瓜,苹果,土豆
107	西瓜,梨
108	牛奶,香蕉,土豆,冰激凌
109	梨
110	苹果,香蕉,冰激凌,西瓜,牛奶
111	西瓜,牛奶
112	土豆,苹果,梨,牛奶,西红柿
113	苹果,香蕉,冰激凌,梨,西瓜,牛奶
114	西瓜,苹果,香蕉,土豆
115	西瓜,冰激凌
116	土豆,香蕉,冰激凌,西瓜,西红柿
117	西瓜,苹果,牛奶,西红柿
118	西瓜,苹果,牛奶,梨
119	土豆,苹果,冰激凌,梨,牛奶
120	牛奶,苹果,土豆
121	香蕉,土豆,西红柿
122	西瓜,香蕉,西红柿
123	苹果,香蕉,冰激凌
124	苹果,西红柿
125	苹果,香蕉,土豆
126	梨,牛奶,冰激凌
127	西红柿
128	西瓜,梨,香蕉,西红柿
129	西瓜,西红柿,香蕉,冰激凌
130	苹果,牛奶
131	土豆,冰激凌,梨,西瓜,牛奶
132	牛奶,土豆
133	牛奶
134	西瓜,西红柿,香蕉,梨
135	苹果,梨,西瓜,牛奶,西红柿
136	香蕉,梨
137	苹果,西红柿,梨
138	土豆,冰激凌,西瓜,牛奶,西红柿
139	苹果,土豆,牛奶,冰激凌
140	苹果,牛奶,西红柿
141	牛奶
142	梨
143	西瓜,香蕉
144	土豆,香蕉,梨,牛奶,西红柿
145	西瓜,苹果,香蕉,牛奶
146	冰激凌
147	苹果,香蕉,冰激凌,牛奶,西红柿
148	西瓜,梨
149	土豆,苹果,西瓜,牛奶,西红柿
150	苹果,土豆
151	西瓜,香蕉,西红柿
152	苹果,西红柿
153	土豆,冰激凌,西瓜,牛奶,西红柿
154	土豆,香蕉,冰激凌,牛奶,西红柿
155	香蕉,牛奶,冰激凌
156	土豆,梨
157	西瓜,香蕉,西红柿
158	苹果,香蕉,牛奶,梨
159	苹果,梨,香蕉,西红柿
160	梨,苹果,牛奶,西红柿
161	西瓜,香蕉,牛奶,冰激凌
162	土豆,苹果,香蕉,西瓜,牛奶
163	苹果,香蕉,土豆,梨
164	西瓜,苹果,土豆,西红柿
165	土豆,香蕉,冰激凌,梨,西瓜,牛奶,西红柿
166	梨,西红柿,土豆,冰激凌
167	苹果,冰激凌,梨,牛奶,西红柿
168	土豆,香蕉,梨,西瓜,西红柿
169	苹果,牛奶
170	土豆,苹果,西瓜,牛奶,西红柿
171	苹果,土豆,冰激凌
172	土豆,苹果,香蕉,冰激凌,西瓜,西红柿
173	苹果
174	梨,香蕉,土豆,冰激凌
175	西瓜
176	苹果,梨,西瓜,牛奶,西红柿
177	苹果,香蕉,牛奶,西红柿
178	苹果,香蕉,牛奶,冰激凌
179	苹果,冰激凌,梨,牛奶,西红柿
180	土豆,香蕉,冰激凌,西瓜,西红柿
181	牛奶,土豆
182	香蕉,土豆,牛奶,梨
183	西瓜,香蕉,土豆,冰激凌
184	香蕉,牛奶,西红柿
185	牛奶,土豆
186	苹果,冰激凌,梨,西瓜,西红柿
187	西瓜,香蕉,梨
188	土豆,冰激凌,梨,西瓜,牛奶,西红柿
189	香蕉,土豆,冰激凌
190	苹果,香蕉
191	冰激凌
192	西红柿
193	香蕉,牛奶,冰激凌
194	苹果,土豆
195	冰激凌
196	西瓜,苹果,冰激凌
197	西红柿,香蕉,冰激凌
198	土豆,香蕉,冰激凌,梨,牛奶
199	苹果,梨,香蕉,冰激凌
200	西瓜,土豆
201	西红柿,苹果,冰激凌
202	苹果,梨
203	西红柿,香蕉,牛奶,冰激凌
204	西红柿,香蕉,冰激凌
205	苹果,土豆,牛奶,西红柿
206	牛奶,香蕉,土豆,西红柿
207	西瓜,苹果,西红柿
208	苹果,冰激凌,梨,牛奶,西红柿
209	冰激凌
210	西瓜,香蕉,牛奶,冰激凌
211	香蕉,土豆,冰激凌
212	苹果,香蕉,冰激凌,梨,西瓜,牛奶
213	西瓜,苹果,土豆
214	西瓜,苹果,牛奶,西红柿
215	苹果,土豆,牛奶,梨
216	苹果,香蕉,冰激凌,梨,牛奶
217	西瓜,冰激凌,牛奶,西红柿
218	牛奶
219	西红柿,西瓜,苹果,梨
220	西瓜,冰激凌,土豆,梨
221	西瓜,土豆,梨
222	土豆,梨
223	土豆,苹果,香蕉,西瓜,牛奶,西红柿
224	香蕉
225	土豆
226	西红柿,苹果,土豆,梨
227	牛奶,西瓜,土豆,梨
228	苹果,西红柿,梨
229	西瓜,土豆
230	牛奶,苹果,土豆,梨
231	苹果,香蕉,牛奶
232	梨,香蕉,西红柿
233	土豆,香蕉,梨,西瓜,西红柿
234	冰激凌,牛奶,西红柿
235	苹果,香蕉,冰激凌,梨,牛奶
236	土豆,苹果,香蕉,冰激凌,梨
237	西瓜,冰激凌
238	西瓜,牛奶
239	土豆,香蕉,冰激凌,梨,牛奶,西红柿
240	西瓜,苹果,土豆
241	西瓜,苹果,梨
242	西瓜,香蕉,土豆,冰激凌
243	土豆,香蕉,冰激凌,西瓜,牛奶,西红柿
244	苹果,牛奶,梨
245	苹果,冰激凌,土豆,梨
246	梨
247	土豆,苹果,香蕉,牛奶,西红柿
248	苹果,香蕉,梨,牛奶,西红柿
249	香蕉,冰激凌
250	苹果,土豆,牛奶
251	苹果,香蕉,冰激凌,梨
252	香蕉,冰激凌,梨,西瓜,牛奶
253	梨,香蕉,牛奶,冰激凌
254	西瓜,苹果,梨
255	苹果,香蕉,牛奶
256	土豆,苹果,香蕉,冰激凌,梨,牛奶
257	梨
258	苹果
259	西红柿,牛奶,冰激凌
260	土豆,苹果,冰激凌,梨,西瓜,西红柿
261	牛奶,香蕉,土豆,西红柿
262	西瓜,苹果,香蕉,西红柿
263	土豆
264	苹果,冰激凌
265	牛奶,土豆,西红柿
266	土豆,冰激凌,西瓜,牛奶,西红柿
267	西瓜,香蕉,土豆,冰激凌
268	西瓜,苹果,土豆,梨
269	香蕉
270	苹果,香蕉,冰激凌
271	苹果,土豆,西红柿
272	西瓜,梨,冰激凌,西红柿
273	西瓜
274	西瓜,西红柿,牛奶,梨
275	土豆
276	土豆,冰激凌
277	西瓜,苹果,土豆,西红柿
278	西瓜
279	香蕉,冰激凌,梨,西瓜,牛奶,西红柿
280	苹果,香蕉,牛奶,西红柿
281	牛奶
282	苹果,香蕉,梨,西瓜,牛奶,西红柿
283	香蕉,梨
284	苹果,西红柿,梨
285	西瓜,香蕉,土豆,冰激凌
286	西瓜,土豆
287	土豆,苹果,冰激凌,梨,西瓜
288	西瓜,苹果,梨
289	苹果,土豆
290	苹果,牛奶,冰激凌
291	土豆,冰激凌
292	西红柿,牛奶,梨
293	土豆,苹果,香蕉,冰激凌,梨,西瓜
294	土豆,西红柿
295	西瓜,香蕉,土豆
296	土豆,苹果,冰激凌,梨,西瓜,西红柿
297	土豆,苹果,冰激凌,梨,西瓜
298	牛奶,苹果,土豆,梨
299	苹果,香蕉
300	土豆,香蕉,冰激凌,梨,牛奶
301	冰激凌
302	梨,土豆,西红柿
303	梨
304	苹果,土豆,牛奶
305	土豆,苹果,冰激凌,西瓜,西红柿
306	苹果,冰激凌,西瓜,牛奶,西红柿
307	苹果,香蕉,冰激凌,梨,西瓜,牛奶
308	西瓜,苹果,香蕉,土豆
309	香蕉,西红柿
310	西瓜,梨,牛奶,冰激凌
311	香蕉,冰激凌,牛奶,西红柿
312	西瓜,苹果,土豆,西红柿
313	土豆,苹果,香蕉,梨,西瓜,西红柿
314	土豆,梨,西瓜,牛奶,西红柿
315	苹果,西红柿
316	西瓜,梨
317	梨,冰激凌
318	冰激凌
319	苹果,香蕉,冰激凌,梨,西红柿
320	苹果,香蕉,土豆
321	苹果,梨
322	西瓜,苹果,冰激凌
323	梨,香蕉,冰激凌
324	冰激凌
325	西瓜,香蕉,牛奶,梨
326	西瓜,苹果,土豆
327	苹果,香蕉,土豆,梨
328	西瓜,西红柿
329	梨,苹果,西红柿
330	西瓜,苹果,香蕉
331	苹果,土豆,梨
332	西瓜,牛奶,冰激凌
333	香蕉
334	香蕉,土豆,冰激凌
335	香蕉,冰激凌,梨,西瓜,牛奶
336	西瓜,苹果,土豆,西红柿
337	土豆,苹果,香蕉,冰激凌,牛奶,西红柿
338	土豆,苹果,冰激凌,西瓜,牛奶,西红柿
339	梨,香蕉,西红柿
340	西瓜,香蕉,土豆,牛奶
341	西瓜,香蕉,土豆,梨
342	苹果,土豆
343	土豆,香蕉,冰激凌,西瓜,牛奶
344	土豆,苹果,西瓜,牛奶,西红柿
345	土豆
346	土豆,苹果,香蕉,西瓜,牛奶,西红柿
347	苹果,冰激凌,梨,西瓜,牛奶,西红柿
348	苹果,冰激凌
349	梨,香蕉,土豆,西红柿
350	苹果,西红柿,牛奶,冰激凌
351	冰激凌
352	西瓜,西红柿,梨
353	苹果,西红柿,香蕉,梨
354	西瓜
355	苹果,牛奶,梨
356	西瓜,苹果,牛奶,梨
357	西瓜,西红柿,香蕉,梨
358	土豆,冰激凌,梨,西瓜,牛奶,西红柿
359	牛奶
360	苹果,梨,香蕉,西红柿
361	苹果,土豆
362	苹果,香蕉,牛奶,西红柿
363	西瓜,香蕉,牛奶,西红柿
364	西瓜
365	香蕉,冰激凌,梨,西瓜,牛奶
366	苹果,土豆,牛奶,梨
367	土豆,苹果,梨,西瓜,牛奶
368	西瓜,苹果,梨
369	西瓜,土豆,冰激凌
370	土豆,苹果,冰激凌,梨,西红柿
371	土豆,苹果,香蕉,冰激凌,梨,牛奶
372	苹果,冰激凌,牛奶,梨
373	土豆,苹果,香蕉,冰激凌,西瓜,牛奶
374	冰激凌
375	苹果,香蕉,土豆,梨
376	土豆
377	苹果,牛奶,梨
378	土豆,香蕉,冰激凌,梨,西瓜,西红柿
379	西瓜,苹果,西红柿
380	西瓜,香蕉,牛奶,梨
381	苹果,香蕉,冰激凌,梨,西瓜,牛奶,西红柿
382	西瓜,苹果
383	土豆
384	土豆,苹果,冰激凌,西瓜,牛奶
385	苹果,西红柿
386	苹果,牛奶,西红柿
387	西红柿
388	土豆,西红柿
389	西红柿,苹果,土豆,梨
390	牛奶,西红柿
391	苹果,牛奶
392	西瓜
393	土豆,苹果,冰激凌,西瓜,牛奶,西红柿
394	西瓜,梨
395	土豆,牛奶,西红柿
396	苹果,梨,西瓜,牛奶,西红柿
397	土豆,香蕉,冰激凌,梨,牛奶
398	西红柿,苹果,牛奶,冰激凌
399	土豆
400	苹果,香蕉
401	土豆,冰激凌,梨,西瓜,西红柿
402	西瓜,香蕉,土豆,西红柿
403	西瓜,西红柿
404	苹果,香蕉,梨,西瓜,西红柿
405	苹果
406	土豆
407	西瓜,梨,西红柿
408	梨,香蕉,西红柿
409	土豆,苹果,香蕉,冰激凌,梨
410	土豆,苹果,冰激凌,梨,西瓜
411	苹果,土豆,牛奶,冰激凌
412	西瓜,香蕉,土豆,梨
413	土豆,苹果,香蕉,冰激凌,牛奶,西红柿
414	土豆,香蕉,冰激凌,梨,西瓜
415	土豆,冰激凌
416	西瓜,苹果,香蕉,土豆
417	西红柿
418	土豆,苹果,冰激凌,牛奶,西红柿
419	苹果,香蕉,冰激凌,西瓜,西红柿
420	西瓜,牛奶,西红柿
421	西红柿,苹果,牛奶,冰激凌
422	梨
423	苹果,土豆,梨
424	梨,土豆,冰激凌
425	牛奶
426	苹果,香蕉,冰激凌,梨,西瓜,牛奶,西红柿
427	香蕉,土豆,牛奶,西红柿
428	西瓜,冰激凌
429	牛奶,香蕉,土豆
430	苹果,香蕉,冰激凌,西瓜,西红柿
431	西红柿,梨,苹果,冰激凌
432	土豆,冰激凌
433	苹果,牛奶
434	苹果,香蕉,冰激凌,梨,西瓜
435	苹果,牛奶,西红柿
436	苹果,土豆,牛奶,西红柿
437	香蕉,土豆,牛奶,西红柿
438	西红柿,牛奶,梨
439	苹果,香蕉
440	土豆,香蕉,冰激凌,牛奶,西红柿
441	西瓜,土豆,西红柿
442	西瓜,香蕉,土豆
443	西瓜,土豆,西红柿
444	西瓜,西红柿,牛奶,冰激凌
445	苹果
446	西瓜,苹果,土豆
447	土豆,香蕉,冰激凌,梨,西瓜
448	土豆
449	西瓜,土豆
450	梨,苹果,香蕉,冰激凌
451	梨,冰激凌,土豆,西红柿
452	苹果
453	西瓜,冰激凌
454	土豆,牛奶,西红柿
455	土豆,苹果,香蕉,牛奶,西红柿
456	西瓜,冰激凌,西红柿
457	土豆
458	西瓜,香蕉,牛奶
459	香蕉,土豆,冰激凌
460	梨,香蕉,牛奶,西红柿
461	土豆,梨
462	西瓜,苹果,冰激凌
463	香蕉,土豆
464	土豆,苹果,香蕉,冰激凌,梨,西瓜,牛奶
465	土豆,苹果,香蕉,冰激凌,西瓜,西红柿
466	土豆,苹果,香蕉,冰激凌,牛奶
467	土豆,苹果,香蕉,冰激凌,西红柿
468	牛奶,苹果,土豆,冰激凌
469	土豆,苹果,梨,西瓜,西红柿
470	西瓜,牛奶
471	西瓜,苹果,牛奶,西红柿
472	苹果,香蕉,冰激凌,牛奶,西红柿
473	苹果,香蕉,冰激凌,梨
474	苹果,香蕉,冰激凌,西红柿
475	苹果,土豆
476	牛奶,冰激凌
477	西红柿,香蕉,冰激凌,梨
478	香蕉,冰激凌,梨,西瓜,牛奶
479	梨
480	西瓜,苹果,土豆,西红柿
481	西瓜,香蕉,牛奶,梨
482	苹果,牛奶,梨
483	梨,西红柿
484	西瓜,香蕉,梨
485	土豆,苹果,香蕉,梨,西瓜
486	土豆
487	土豆,冰激凌,梨,牛奶,西红柿
488	苹果,土豆
489	西红柿
490	牛奶,冰激凌
491	西瓜,苹果,牛奶,西红柿
492	香蕉,土豆,西红柿
493	土豆,苹果,香蕉,梨,西瓜,西红柿
494	西红柿,冰激凌,土豆,梨
495	梨,土豆,牛奶,冰激凌
496	苹果,牛奶,冰激凌
497	土豆,苹果,梨,牛奶,西红柿
498	西瓜,苹果,牛奶
499	苹果,西红柿,牛奶,冰激凌
500	西瓜
501	土豆,牛奶,梨
502	苹果,土豆,梨
503	苹果,香蕉,冰激凌,梨,西瓜,牛奶
504	西瓜,冰激凌,土豆,西红柿
505	苹果,冰激凌,梨,西瓜,西红柿
506	香蕉,冰激凌,牛奶,西红柿
507	梨
508	香蕉,牛奶
509	土豆,冰激凌,梨,牛奶,西红柿
510	牛奶,梨,土豆,冰激凌
511	苹果,香蕉,冰激凌,梨,牛奶,西红柿
512	苹果,土豆
513	土豆,苹果,香蕉,冰激凌,西瓜,西红柿
514	西瓜,梨,牛奶,西红柿
515	土豆
516	西瓜,土豆,梨
517	牛奶
518	西红柿,冰激凌,梨
519	香蕉,冰激凌,梨
520	土豆,苹果,香蕉,冰激凌,西瓜,牛奶
521	梨,冰激凌,西红柿
522	土豆,梨,西瓜,牛奶,西红柿
523	土豆,西红柿
524	苹果
525	西瓜,梨
526	西瓜
527	西瓜,苹果,牛奶,冰激凌
528	香蕉
529	西瓜,香蕉,牛奶
530	牛奶,梨,土豆,冰激凌
531	西瓜,西红柿,土豆,冰激凌
532	西瓜,土豆,香蕉,牛奶
533	香蕉,土豆,冰激凌
534	香蕉,土豆,牛奶
535	牛奶
536	苹果,香蕉,冰激凌,西红柿
537	西瓜,香蕉,梨
538	香蕉
539	牛奶,梨,土豆,冰激凌
540	香蕉,冰激凌,梨,西瓜,牛奶,西红柿
541	香蕉,梨
542	苹果,香蕉,牛奶,西红柿
543	苹果,土豆,冰激凌
544	牛奶,西红柿
545	西瓜,梨,土豆,冰激凌
546	香蕉,土豆,牛奶,梨
547	西瓜,香蕉,牛奶
548	西瓜,土豆,牛奶,西红柿
549	苹果,香蕉,西瓜,牛奶,西红柿
550	香蕉,土豆,西红柿
551	苹果,梨,西瓜,牛奶,西红柿
552	西瓜,苹果,梨
553	西瓜,西红柿
554	西瓜,香蕉,土豆,西红柿
555	西瓜,苹果,土豆,冰激凌
556	苹果,土豆
557	土豆,苹果,香蕉,梨,西瓜,西红柿
558	梨,牛奶,冰激凌
559	西瓜,西红柿,牛奶,冰激凌
560	香蕉,牛奶,西红柿
561	土豆,苹果,冰激凌,西瓜,牛奶,西红柿
562	西瓜,苹果,土豆,牛奶
563	香蕉,土豆,西红柿
564	土豆,梨
565	土豆,苹果,冰激凌,梨,西瓜
566	土豆
567	土豆,冰激凌,梨,牛奶,西红柿
568	土豆
569	香蕉,冰激凌,西瓜,牛奶,西红柿
570	西瓜,香蕉,牛奶
571	土豆,香蕉,冰激凌,梨,西瓜,牛奶
572	苹果,牛奶,西红柿
573	苹果,香蕉,土豆,冰激凌
574	西瓜,冰激凌
575	苹果,香蕉
576	苹果,香蕉,牛奶,西红柿
577	梨,冰激凌,牛奶,西红柿
578	苹果,香蕉,土豆,梨
579	土豆,苹果,香蕉,梨,西瓜
580	西瓜,梨,香蕉,冰激凌
581	苹果,冰激凌,西瓜,牛奶,西红柿
582	土豆,苹果,香蕉,梨,西瓜,西红柿
583	西瓜,苹果,土豆,冰激凌
584	冰激凌,梨,西瓜,牛奶,西红柿
585	香蕉,冰激凌,梨
586	西瓜
587	土豆,苹果,香蕉,牛奶,西红柿
588	苹果,牛奶,冰激凌
589	西瓜
590	香蕉,土豆,牛奶,西红柿
591	冰激凌,梨
592	西红柿,冰激凌
593	香蕉,冰激凌,土豆,西红柿
594	西瓜,梨,土豆,西红柿
595	苹果,梨,香蕉,冰激凌
596	西瓜
597	土豆,苹果,冰激凌,梨,西瓜,牛奶,西红柿
598	苹果,香蕉,梨,西瓜,牛奶,西红柿
599	土豆,苹果,梨,西瓜,西红柿
600	香蕉,土豆,牛奶,西红柿
601	香蕉
602	苹果,西红柿,香蕉,冰激凌
603	牛奶,土豆,梨
604	西瓜,苹果,西红柿,梨
605	苹果,香蕉,牛奶
606	苹果
607	西瓜,苹果,冰激凌
608	梨,苹果,冰激凌,西红柿
609	西瓜,梨,香蕉,冰激凌
610	苹果
611	西瓜,苹果,香蕉,土豆
612	牛奶,土豆,西红柿
613	梨,苹果,冰激凌
614	土豆,苹果,香蕉,冰激凌,梨
615	苹果,土豆,冰激凌
616	梨
617	西瓜,西红柿,香蕉,梨
618	土豆,香蕉,冰激凌,梨,西瓜,牛奶
619	土豆,苹果,香蕉,冰激凌,西瓜
620	苹果,香蕉,土豆
621	苹果,土豆,西红柿
622	西红柿,香蕉,冰激凌
623	香蕉,土豆,冰激凌
624	苹果
625	苹果,香蕉,冰激凌,梨,牛奶,西红柿
626	梨,香蕉,牛奶,西红柿
627	西瓜,香蕉,冰激凌,西红柿
628	牛奶
629	西瓜
630	土豆,苹果,梨,西瓜,牛奶
631	西红柿
632	香蕉
633	香蕉,土豆
634	西瓜,西红柿,土豆,梨
635	西瓜,梨,土豆,牛奶
636	苹果,冰激凌,梨,西瓜,牛奶
637	牛奶,梨,土豆,西红柿
638	苹果,香蕉,土豆,西红柿
639	西瓜
640	冰激凌,西红柿
641	土豆,苹果,冰激凌,西瓜,牛奶
642	苹果,土豆,梨
643	香蕉,土豆
644	土豆,香蕉,冰激凌,梨,西瓜,西红柿
645	冰激凌
646	土豆,苹果,香蕉,冰激凌,梨
647	西瓜,冰激凌
648	西瓜,苹果
649	牛奶,冰激凌
650	香蕉,土豆,冰激凌
651	土豆,香蕉,冰激凌,梨,西瓜,牛奶
652	西瓜,西红柿,土豆,梨
653	土豆,香蕉,梨,西瓜,牛奶
654	土豆,牛奶
655	西红柿,香蕉,冰激凌,梨
656	土豆,香蕉,冰激凌,梨,牛奶
657	香蕉,牛奶
658	西瓜,土豆
659	苹果,梨
660	西瓜,梨,香蕉,西红柿
661	香蕉,冰激凌
662	香蕉
663	西瓜,西红柿
664	西瓜,冰激凌,牛奶,西红柿
665	苹果
666	香蕉,冰激凌,西瓜,牛奶,西红柿
667	香蕉,冰激凌
668	土豆,苹果,香蕉,冰激凌,西红柿
669	香蕉,西红柿
670	梨,土豆,牛奶,西红柿
671	苹果,香蕉,土豆,梨
672	苹果,香蕉
673	苹果,土豆
674	梨,土豆,冰激凌
675	西瓜,苹果,香蕉
676	西红柿
677	香蕉,土豆,西红柿
678	香蕉,牛奶
679	冰激凌,梨,西瓜,牛奶,西红柿
680	土豆,苹果,香蕉,冰激凌,西瓜,西红柿
681	苹果,香蕉,冰激凌,梨,牛奶,西红柿
682	土豆,冰激凌
683	香蕉
684	西瓜,苹果,香蕉,西红柿
685	苹果,香蕉,冰激凌,牛奶,西红柿
686	土豆,苹果,冰激凌,西瓜,西红柿
687	土豆,苹果,香蕉,冰激凌,西瓜,西红柿
688	香蕉,冰激凌,梨,牛奶,西红柿
689	土豆,冰激凌
690	苹果,冰激凌,梨,西瓜,牛奶
691	西瓜,梨
692	土豆,苹果,梨,牛奶,西红柿
693	西瓜,香蕉,牛奶
694	土豆,苹果,香蕉,梨,西红柿
695	苹果,香蕉,土豆,牛奶
696	西红柿,梨,香蕉,冰激凌
697	西瓜,苹果,梨
698	西瓜,土豆,西红柿
699	土豆,苹果,香蕉,牛奶,西红柿
700	香蕉,冰激凌
701	香蕉,土豆,牛奶,冰激凌
702	冰激凌
703	苹果,香蕉,冰激凌,牛奶,西红柿
704	冰激凌,牛奶,西红柿
705	西红柿
706	土豆,苹果,香蕉,冰激凌,梨
707	香蕉,梨
708	牛奶
709	西瓜,土豆,牛奶
710	香蕉,冰激凌,梨,西瓜,牛奶,西红柿
711	苹果,香蕉,牛奶,梨
712	牛奶,土豆,冰激凌
713	西红柿
714	香蕉,牛奶
715	香蕉,牛奶,梨
716	西红柿,牛奶,梨
717	西红柿,西瓜,梨,冰激凌
718	西瓜,西红柿,冰激凌
719	冰激凌,梨
720	西瓜,苹果,西红柿
721	苹果,牛奶,冰激凌
722	西瓜,香蕉,冰激凌
723	牛奶,苹果,香蕉,土豆
724	香蕉,冰激凌,西瓜,牛奶,西红柿
725	苹果,土豆,冰激凌
726	土豆,苹果,香蕉,梨,西瓜
727	土豆,苹果,香蕉,冰激凌,西瓜,牛奶,西红柿
728	苹果,香蕉,牛奶
729	香蕉,牛奶
730	土豆,香蕉,冰激凌,梨,西瓜,西红柿
731	西红柿,冰激凌,梨
732	西红柿,香蕉,土豆,梨
733	苹果,牛奶
734	苹果,香蕉,冰激凌,梨,西瓜,牛奶
735	土豆,苹果,香蕉,冰激凌,牛奶
736	香蕉,冰激凌,西瓜,牛奶,西红柿
737	西瓜,苹果,牛奶,西红柿
738	土豆,冰激凌,西瓜,牛奶,西红柿
739	西瓜
740	土豆,苹果,香蕉,冰激凌,西瓜,牛奶
741	土豆,香蕉,冰激凌,梨,西瓜,牛奶,西红柿
742	西瓜,西红柿
743	西红柿,土豆,梨
744	苹果,香蕉,牛奶
745	土豆,牛奶
746	苹果,香蕉,冰激凌,西红柿
747	西红柿,香蕉,牛奶,梨
748	西红柿,冰激凌
749	梨,西红柿
750	西瓜,苹果,香蕉,西红柿
751	香蕉,牛奶,西红柿
752	苹果,香蕉,冰激凌,西红柿
753	西瓜,冰激凌,西红柿
754	西瓜,牛奶
755	牛奶,梨
756	苹果,香蕉,冰激凌,梨,牛奶
757	苹果,冰激凌,梨,西瓜,牛奶
758	土豆,香蕉,冰激凌,梨,西瓜,牛奶
759	西瓜,苹果,土豆,西红柿
760	苹果,香蕉,梨
761	苹果,香蕉
762	苹果
763	土豆
764	苹果,香蕉,梨,西瓜,牛奶,西红柿
765	冰激凌
766	西瓜,香蕉,土豆,西红柿
767	梨
768	西红柿,苹果,冰激凌
769	牛奶,土豆,冰激凌
770	苹果,冰激凌,西红柿
771	土豆,香蕉,冰激凌,西瓜,牛奶
772	西红柿,香蕉,冰激凌,梨
773	冰激凌
774	土豆,苹果,香蕉,西瓜,西红柿
775	土豆,苹果,香蕉,冰激凌,梨,西瓜,西红柿
776	苹果,香蕉,牛奶
777	西红柿,苹果,梨
778	西瓜,梨,土豆,冰激凌
779	牛奶,冰激凌,土豆,西红柿
780	香蕉,梨,西瓜,牛奶,西红柿
781	西瓜,牛奶
782	土豆,香蕉,冰激凌,西瓜,牛奶
783	苹果,牛奶,梨
784	梨
785	西瓜,牛奶
786	牛奶,西瓜,土豆,梨
787	苹果,土豆,西红柿
788	苹果,冰激凌,梨
789	西瓜,苹果,土豆
